  123    17     3  3.3e-16 1.3e-15 2.2e-15 2.7e-15 3.8e-15 5.5e-15 9.5e-15 2.2e-14 4.5e-14 1.3e-13 2.5e-13 5.1e-13 7.1e-13 1.5e-12
  124    17     4  7.6e-16 2.9e-15 5.0e-15 6.2e-15 8.7e-15 1.3e-14 2.2e-14 5.2e-14 1.0e-13 2.7e-13 5.0e-13 9.8e-13 1.3e-12 2.7e-12
  125    17     5  2.6e-15 9.9e-15 1.7e-14 2.0e-14 2.7e-14 3.6e-14 5.7e-14 1.1e-13 2.0e-13 4.4e-13 7.6e-13 1.3e-12 1.7e-12 3.2e-12
  126    17     6  6.1e-15 2.4e-14 4.0e-14 4.9e-14 6.7e-14 9.2e-14 1.5e-13 2.9e-13 4.9e-13 1.0e-12 1.6e-12 2.7e-12 3.5e-12 6.3e-12
  127    17     7  1.5e-14 5.9e-14 9.9e-14 1.2e-13 1.5e-13 2.0e-13 2.8e-13 4.8e-13 7.2e-13 1.3e-12 1.9e-12 2.9e-12 3.5e-12 5.6e-12
  128    17     8  5.4e-14 2.1e-13 3.5e-13 4.1e-13 5.3e-13 6.8e-13 9.5e-13 1.5e-12 2.2e-12 3.7e-12 5.1e-12 7.6e-12 9.2e-12 1.5e-11
  129    17     9  9.5e-14 3.6e-13 6.0e-13 6.9e-13 8.4e-13 9.9e-13 1.2e-12 1.7e-12 2.2e-12 3.2e-12 4.1e-12 5.3e-12 6.1e-12 8.5e-12
  130    17    10  4.3e-13 1.7e-12 2.7e-12 3.1e-12 3.7e-12 4.3e-12 5.3e-12 7.1e-12 8.9e-12 1.2e-11 1.5e-11 2.0e-11 2.3e-11 3.3e-11
  131    17    11  4.9e-13 1.9e-12 3.1e-12 3.5e-12 3.8e-12 4.1e-12 4.5e-12 5.1e-12 5.7e-12 6.8e-12 7.8e-12 9.2e-12 1.0e-11 1.3e-11
  132    17    12  2.3e-12 8.9e-12 1.4e-11 1.6e-11 1.8e-11 2.0e-11 2.2e-11 2.6e-11 2.9e-11 3.4e-11 3.8e-11 4.6e-11 5.1e-11 6.6e-11
  133    17    13  2.0e-12 7.9e-12 1.3e-11 1.4e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.8e-11 2.0e-11 2.4e-11 2.6e-11 3.2e-11
  134    17    14  7.9e-12 3.0e-11 4.7e-11 5.3e-11 5.7e-11 5.9e-11 6.1e-11 6.5e-11 6.7e-11 7.1e-11 7.4e-11 8.2e-11 8.6e-11 1.0e-10
  135    17    15  9.2e-12 3.6e-11 5.8e-11 6.5e-11 6.9e-11 7.0e-11 7.0e-11 7.2e-11 7.4e-11 7.9e-11 8.3e-11 9.7e-11 1.0e-10 1.3e-10
  136    17    16  1.5e-11 5.8e-11 9.2e-11 1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10
  137    18     1  4.4e-17 3.8e-17 4.4e-17 5.4e-17 8.5e-17 1.4e-16 3.2e-16 1.0e-15 2.7e-15 1.1e-14 2.5e-14 6.9e-14 1.1e-13 3.2e-13
  138    18     2  3.7e-16 3.0e-16 3.2e-16 3.7e-16 5.4e-16 8.4e-16 1.6e-15 4.6e-15 1.1e-14 3.7e-14 8.1e-14 2.0e-13 3.0e-13 7.6e-13
  139    18     3  1.1e-15 9.0e-16 9.5e-16 1.1e-15 1.5e-15 2.3e-15 4.3e-15 1.1e-14 2.6e-14 8.2e-14 1.7e-13 4.0e-13 5.8e-13 1.4e-12
  140    18     4  5.0e-15 3.9e-15 3.9e-15 4.3e-15 5.6e-15 7.7e-15 1.3e-14 2.9e-14 5.7e-14 1.5e-13 3.0e-13 6.1e-13 8.4e-13 1.8e-12
  141    18     5  1.1e-14 8.6e-15 8.8e-15 9.8e-15 1.3e-14 1.8e-14 3.0e-14 6.7e-14 1.3e-13 3.2e-13 5.8e-13 1.1e-12 1.5e-12 3.1e-12
  142    18     6  3.4e-14 2.7e-14 2.6e-14 2.9e-14 3.6e-14 4.7e-14 7.1e-14 1.4e-13 2.3e-13 5.1e-13 8.5e-13 1.5e-12 1.9e-12 3.6e-12
  143    18     7  8.3e-14 6.6e-14 6.7e-14 7.3e-14 9.3e-14 1.2e-13 1.9e-13 3.5e-13 5.8e-13 1.1e-12 1.8e-12 3.0e-12 3.8e-12 6.9e-12
  144    18     8  1.9e-13 1.5e-13 1.5e-13 1.6e-13 2.0e-13 2.4e-13 3.4e-13 5.5e-13 8.3e-13 1.5e-12 2.1e-12 3.2e-12 3.8e-12 6.1e-12
  145    18     9  7.3e-13 5.7e-13 5.5e-13 5.8e-13 6.9e-13 8.5e-13 1.1e-12 1.8e-12 2.5e-12 4.0e-12 5.4e-12 8.2e-12 9.9e-12 1.6e-11
  146    18    10  1.2e-12 9.1e-13 8.8e-13 9.2e-13 1.0e-12 1.2e-12 1.4e-12 1.9e-12 2.5e-12 3.5e-12 4.4e-12 5.7e-12 6.5e-12 9.0e-12
  147    18    11  5.2e-12 4.1e-12 3.9e-12 4.0e-12 4.4e-12 5.0e-12 6.0e-12 7.8e-12 9.6e-12 1.3e-11 1.6e-11 2.1e-11 2.4e-11 3.5e-11
  148    18    12  5.4e-12 4.3e-12 4.1e-12 4.2e-12 4.3e-12 4.6e-12 4.9e-12 5.5e-12 6.0e-12 7.1e-12 8.1e-12 9.5e-12 1.0e-11 1.3e-11
  149    18    13  2.5e-11 2.0e-11 1.9e-11 1.9e-11 2.0e-11 2.2e-11 2.4e-11 2.7e-11 3.0e-11 3.5e-11 3.9e-11 4.7e-11 5.2e-11 6.7e-11
  150    18    14  1.9e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.8e-11 2.0e-11 2.4e-11 2.6e-11 3.2e-11
  151    18    15  7.6e-11 6.1e-11 6.0e-11 6.0e-11 6.1e-11 6.3e-11 6.4e-11 6.7e-11 7.0e-11 7.3e-11 7.6e-11 8.3e-11 8.8e-11 1.0e-10
  152    18    16  7.2e-11 6.2e-11 6.6e-11 6.8e-11 6.9e-11 6.9e-11 6.9e-11 7.1e-11 7.3e-11 7.8e-11 8.3e-11 9.6e-11 1.0e-10 1.2e-10
  153    18    17  1.3e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10
  154    19     1  2.2e-17 2.0e-17 2.3e-17 2.9e-17 4.6e-17 7.8e-17 1.8e-16 5.9e-16 1.6e-15 6.4e-15 1.5e-14 4.7e-14 7.8e-14 2.5e-13
  155    19     2  1.1e-16 1.0e-16 1.1e-16 1.3e-16 2.0e-16 3.3e-16 7.0e-16 2.2e-15 5.8e-15 2.2e-14 5.3e-14 1.5e-13 2.4e-13 6.9e-13
  156    19     3  6.3e-16 5.5e-16 5.5e-16 6.3e-16 8.8e-16 1.3e-15 2.5e-15 6.6e-15 1.5e-14 4.9e-14 1.1e-13 2.6e-13 3.9e-13 1.0e-12
  157    19     4  1.7e-15 1.5e-15 1.5e-15 1.7e-15 2.3e-15 3.3e-15 6.1e-15 1.5e-14 3.3e-14 1.0e-13 2.1e-13 4.7e-13 6.9e-13 1.7e-12
  158    19     5  6.6e-15 5.6e-15 5.3e-15 5.9e-15 7.6e-15 1.0e-14 1.7e-14 3.6e-14 6.9e-14 1.8e-13 3.4e-13 7.0e-13 9.7e-13 2.1e-12
  159    19     6  1.5e-14 1.3e-14 1.2e-14 1.4e-14 1.8e-14 2.4e-14 3.9e-14 8.4e-14 1.5e-13 3.7e-13 6.5e-13 1.3e-12 1.7e-12 3.5e-12
  160    19     7  4.1e-14 3.5e-14 3.3e-14 3.6e-14 4.5e-14 5.8e-14 8.7e-14 1.6e-13 2.7e-13 5.8e-13 9.4e-13 1.6e-12 2.1e-12 3.9e-12
  161    19     8  1.1e-13 9.3e-14 9.0e-14 9.8e-14 1.2e-13 1.6e-13 2.3e-13 4.2e-13 6.7e-13 1.3e-12 1.9e-12 3.3e-12 4.2e-12 7.5e-12
  162    19     9  2.3e-13 2.0e-13 1.9e-13 2.0e-13 2.4e-13 2.9e-13 4.0e-13 6.4e-13 9.3e-13 1.6e-12 2.3e-12 3.4e-12 4.1e-12 6.6e-12
  163    19    10  8.6e-13 7.3e-13 6.8e-13 7.2e-13 8.4e-13 1.0e-12 1.3e-12 2.0e-12 2.8e-12 4.3e-12 5.8e-12 8.6e-12 1.0e-11 1.7e-11
  164    19    11  1.3e-12 1.1e-12 1.0e-12 1.1e-12 1.2e-12 1.3e-12 1.6e-12 2.1e-12 2.7e-12 3.7e-12 4.6e-12 6.0e-12 6.8e-12 9.5e-12
  165    19    12  5.6e-12 4.7e-12 4.3e-12 4.4e-12 4.9e-12 5.5e-12 6.6e-12 8.4e-12 1.0e-11 1.4e-11 1.6e-11 2.2e-11 2.5e-11 3.6e-11
  166    19    13  5.5e-12 4.7e-12 4.3e-12 4.4e-12 4.6e-12 4.9e-12 5.2e-12 5.8e-12 6.3e-12 7.4e-12 8.4e-12 9.8e-12 1.1e-11 1.3e-11
  167    19    14  2.5e-11 2.1e-11 1.9e-11 2.0e-11 2.1e-11 2.2e-11 2.5e-11 2.8e-11 3.1e-11 3.6e-11 4.0e-11 4.8e-11 5.3e-11 6.8e-11
  168    19    15  1.8e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.8e-11 2.0e-11 2.4e-11 2.6e-11 3.2e-11
  169    19    16  7.3e-11 6.3e-11 6.0e-11 6.1e-11 6.3e-11 6.4e-11 6.6e-11 6.9e-11 7.1e-11 7.5e-11 7.7e-11 8.5e-11 8.9e-11 1.0e-10
  170    19    17  6.4e-11 5.8e-11 6.0e-11 6.3e-11 6.5e-11 6.6e-11 6.6e-11 6.8e-11 7.1e-11 7.6e-11 8.2e-11 9.5e-11 1.0e-10 1.2e-10
  171    19    18  1.3e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.1e-10 1.1e-10 1.1e-10
  172    20     1  5.7e-18 2.8e-18 5.7e-18 9.0e-18 1.7e-17 3.1e-17 7.5e-17 2.8e-16 8.1e-16 3.8e-15 9.8e-15 3.5e-14 6.1e-14 2.2e-13
  173    20     2  4.3e-17 2.0e-17 3.7e-17 5.7e-17 1.0e-16 1.7e-16 3.8e-16 1.2e-15 3.3e-15 1.3e-14 3.3e-14 1.0e-13 1.7e-13 5.4e-13
  174    20     3  1.6e-16 7.3e-17 1.3e-16 1.9e-16 3.2e-16 5.2e-16 1.1e-15 3.2e-15 8.1e-15 3.0e-14 6.9e-14 2.0e-13 3.1e-13 9.1e-13
  175    20     4  8.1e-16 3.4e-16 5.2e-16 7.5e-16 1.2e-15 1.8e-15 3.4e-15 8.7e-15 1.9e-14 6.0e-14 1.3e-13 3.1e-13 4.7e-13 1.2e-12
  176    20     5  2.1e-15 8.7e-16 1.4e-15 1.9e-15 3.0e-15 4.5e-15 8.1e-15 2.0e-14 4.1e-14 1.2e-13 2.4e-13 5.4e-13 7.9e-13 1.9e-12
  177    20     6  7.0e-15 2.9e-15 4.2e-15 5.9e-15 8.9e-15 1.3e-14 2.1e-14 4.4e-14 8.3e-14 2.1e-13 3.8e-13 7.9e-13 1.1e-12 2.4e-12
  178    20     7  1.6e-14 6.6e-15 1.0e-14 1.4e-14 2.1e-14 3.0e-14 4.9e-14 1.0e-13 1.8e-13 4.2e-13 7.2e-13 1.4e-12 1.9e-12 3.9e-12
  179    20     8  4.0e-14 1.7e-14 2.5e-14 3.4e-14 5.0e-14 6.8e-14 1.0e-13 1.9e-13 3.1e-13 6.5e-13 1.0e-12 1.8e-12 2.3e-12 4.3e-12
  180    20     9  1.1e-13 4.7e-14 6.9e-14 9.5e-14 1.4e-13 1.9e-13 2.8e-13 4.9e-13 7.6e-13 1.4e-12 2.1e-12 3.6e-12 4.5e-12 8.1e-12
  181    20    10  2.2e-13 9.2e-14 1.3e-13 1.8e-13 2.6e-13 3.3e-13 4.5e-13 7.2e-13 1.0e-12 1.8e-12 2.4e-12 3.7e-12 4.4e-12 7.1e-12
  182    20    11  8.3e-13 3.4e-13 4.7e-13 6.3e-13 8.7e-13 1.1e-12 1.5e-12 2.2e-12 3.0e-12 4.6e-12 6.1e-12 9.1e-12 1.1e-11 1.7e-11
  183    20    12  1.2e-12 4.8e-13 6.7e-13 8.9e-13 1.2e-12 1.4e-12 1.7e-12 2.3e-12 2.9e-12 4.0e-12 4.9e-12 6.3e-12 7.2e-12 9.9e-12
  184    20    13  4.7e-12 1.9e-12 2.7e-12 3.5e-12 4.6e-12 5.5e-12 6.8e-12 8.8e-12 1.1e-11 1.4e-11 1.7e-11 2.2e-11 2.6e-11 3.7e-11
  185    20    14  4.4e-12 1.8e-12 2.6e-12 3.4e-12 4.2e-12 4.7e-12 5.2e-12 5.9e-12 6.5e-12 7.6e-12 8.6e-12 1.0e-11 1.1e-11 1.3e-11
  186    20    15  1.9e-11 7.8e-12 1.1e-11 1.5e-11 1.9e-11 2.1e-11 2.4e-11 2.8e-11 3.1e-11 3.6e-11 4.0e-11 4.8e-11 5.3e-11 6.9e-11
  187    20    16  1.2e-11 5.3e-12 8.1e-12 1.1e-11 1.3e-11 1.4e-11 1.5e-11 1.5e-11 1.6e-11 1.8e-11 2.0e-11 2.3e-11 2.5e-11 3.1e-11
  188    20    17  5.2e-11 2.2e-11 3.3e-11 4.3e-11 5.3e-11 5.8e-11 6.3e-11 6.7e-11 7.1e-11 7.5e-11 7.8e-11 8.5e-11 8.9e-11 1.0e-10
  189    20    18  4.1e-11 1.9e-11 3.2e-11 4.3e-11 5.3e-11 5.7e-11 6.0e-11 6.4e-11 6.7e-11 7.4e-11 8.0e-11 9.2e-11 9.9e-11 1.2e-10
  190    20    19  9.4e-11 4.1e-11 6.6e-11 8.7e-11 1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.1e-10 1.1e-10 1.1e-10
  191    21     1  4.3e-20 1.2e-18 3.6e-18 5.2e-18 9.1e-18 1.6e-17 4.0e-17 1.5e-16 4.5e-16 2.3e-15 6.1e-15 2.4e-14 4.4e-14 1.8e-13
  192    21     2  2.1e-19 5.9e-18 1.7e-17 2.5e-17 4.3e-17 7.3e-17 1.7e-16 6.0e-16 1.7e-15 8.0e-15 2.1e-14 7.4e-14 1.3e-13 4.8e-13
  193    21     3  9.6e-19 2.7e-17 7.9e-17 1.1e-16 1.8e-16 2.9e-16 6.0e-16 1.8e-15 4.6e-15 1.8e-14 4.3e-14 1.3e-13 2.2e-13 7.2e-13
  194    21     4  2.9e-18 8.2e-17 2.4e-16 3.3e-16 5.2e-16 8.0e-16 1.6e-15 4.4e-15 1.0e-14 3.8e-14 8.2e-14 2.3e-13 3.7e-13 1.1e-12
  195    21     5  1.1e-17 3.0e-16 8.5e-16 1.2e-15 1.8e-15 2.6e-15 4.6e-15 1.1e-14 1.2e-13 7.1e-14 1.4e-13 3.6e-13 5.4e-13 1.4e-12
  196    21     6  2.7e-17 7.5e-16 2.2e-15 2.9e-15 4.3e-15 6.2e-15 1.1e-14 2.5e-14 5.0e-14 1.4e-13 2.6e-13 6.1e-13 8.8e-13 2.2e-12
  197    21     7  7.7e-17 2.1e-15 6.1e-15 8.3e-15 1.2e-14 1.6e-14 2.6e-14 5.3e-14 9.8e-14 2.4e-13 4.2e-13 8.7e-13 1.2e-12 2.6e-12
  198    21     8  1.9e-16 5.2e-15 1.5e-14 2.0e-14 2.8e-14 3.9e-14 6.1e-14 1.2e-13 2.1e-13 4.8e-13 7.8e-13 1.5e-12 2.1e-12 4.3e-12
  199    21     9  4.3e-16 1.2e-14 3.4e-14 4.6e-14 6.3e-14 8.3e-14 1.2e-13 2.2e-13 3.6e-13 7.2e-13 1.1e-12 2.0e-12 2.5e-12 4.7e-12
  200    21    10  1.2e-15 3.4e-14 9.7e-14 1.3e-13 1.8e-13 2.3e-13 3.3e-13 5.6e-13 8.6e-13 1.6e-12 2.3e-12 3.8e-12 4.9e-12 8.7e-12
  201    21    11  2.3e-15 6.4e-14 1.8e-13 2.4e-13 3.1e-13 3.9e-13 5.3e-13 8.1e-13 1.2e-12 1.9e-12 2.6e-12 3.9e-12 4.7e-12 7.5e-12
  202    21    12  7.8e-15 2.2e-13 6.2e-13 8.1e-13 1.0e-12 1.3e-12 1.7e-12 2.4e-12 3.3e-12 4.9e-12 6.4e-12 9.5e-12 1.1e-11 1.8e-11
  203    21    13  1.1e-14 3.1e-13 8.6e-13 1.1e-12 1.4e-12 1.6e-12 1.9e-12 2.5e-12 3.1e-12 4.2e-12 5.1e-12 6.6e-12 7.5e-12 1.0e-11
  204    21    14  4.2e-14 1.2e-12 3.3e-12 4.2e-12 5.3e-12 6.1e-12 7.3e-12 9.3e-12 1.1e-11 1.5e-11 1.7e-11 2.3e-11 2.6e-11 3.7e-11
  205    21    15  4.1e-14 1.1e-12 3.2e-12 4.0e-12 4.7e-12 5.1e-12 5.5e-12 6.2e-12 6.8e-12 7.9e-12 8.8e-12 1.0e-11 1.1e-11 1.4e-11
  206    21    16  1.7e-13 4.8e-12 1.3e-11 1.7e-11 2.0e-11 2.2e-11 2.5e-11 2.9e-11 3.2e-11 3.7e-11 4.1e-11 4.9e-11 5.4e-11 6.9e-11
  207    21    17  1.2e-13 3.4e-12 9.5e-12 1.2e-11 1.4e-11 1.4e-11 1.5e-11 1.5e-11 1.6e-11 1.8e-11 2.0e-11 2.3e-11 2.5e-11 3.1e-11
  208    21    18  5.2e-13 1.5e-11 4.0e-11 5.1e-11 5.8e-11 6.2e-11 6.5e-11 6.9e-11 7.2e-11 7.6e-11 7.9e-11 8.6e-11 9.0e-11 1.0e-10
  209    21    19  4.8e-13 1.3e-11 3.7e-11 4.8e-11 5.5e-11 5.7e-11 6.0e-11 6.3e-11 6.6e-11 7.3e-11 7.8e-11 9.0e-11 9.7e-11 1.2e-10
  210    21    20  1.1e-12 3.2e-11 8.8e-11 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.1e-10
!COLLISIONS BETWEEN
3 CO-oH2 from Flower (2001) + extrapolation
!NUMBER OF COLL TRANS
210
!NUMBER OF COLL TEMPS
14
!COLL TEMPS
    5.0   10.0   20.0   30.0   50.0   70.0  100.0  150.0  200.0  300.0  400.0  750.0 1000.0 2000.0
!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
    1     2     1  3.8e-11 3.9e-11 3.7e-11 3.7e-11 3.9e-11 4.0e-11 3.9e-11 4.0e-11 3.9e-11 3.9e-11 3.8e-11 3.7e-11 3.7e-11 3.7e-11
    2     3     1  5.4e-11 6.0e-11 6.4e-11 6.5e-11 6.4e-11 6.3e-11 6.2e-11 6.0e-11 5.9e-11 5.8e-11 5.8e-11 6.6e-11 7.0e-11 8.0e-11
    3     3     2  7.1e-11 7.3e-11 7.2e-11 7.0e-11 6.8e-11 6.8e-11 7.1e-11 7.4e-11 7.5e-11 7.8e-11 7.9e-11 7.8e-11 7.8e-11 7.6e-11
    4     4     1  1.1e-11 1.0e-11 1.0e-11 1.0e-11 1.1e-11 1.1e-11 1.3e-11 1.4e-11 1.6e-11 1.8e-11 1.9e-11 2.2e-11 2.3e-11 2.6e-11
    5     4     2  8.1e-11 8.4e-11 8.7e-11 8.8e-11 8.6e-11 8.6e-11 8.5e-11 8.4e-11 8.4e-11 8.5e-11 8.6e-11 1.0e-10 1.1e-10 1.2e-10
    6     4     3  8.5e-11 8.0e-11 7.7e-11 7.5e-11 7.3e-11 7.3e-11 7.7e-11 8.1e-11 8.5e-11 9.0e-11 9.4e-11 9.3e-11 9.3e-11 9.1e-11
    7     5     1  8.0e-12 8.3e-12 8.3e-12 8.2e-12 7.9e-12 7.9e-12 7.8e-12 7.9e-12 7.9e-12 8.3e-12 8.8e-12 1.1e-11 1.2e-11 1.4e-11
    8     5     2  1.5e-11 1.6e-11 1.7e-11 1.7e-11 1.8e-11 2.0e-11 2.2e-11 2.7e-11 3.1e-11 3.6e-11 4.0e-11 4.6e-11 4.9e-11 5.6e-11
    9     5     3  8.1e-11 8.6e-11 8.9e-11 8.9e-11 8.7e-11 8.7e-11 8.7e-11 8.7e-11 8.8e-11 9.0e-11 9.3e-11 1.1e-10 1.2e-10 1.4e-10
   10     5     4  8.5e-11 8.3e-11 7.9e-11 7.7e-11 7.5e-11 7.6e-11 7.6e-11 8.2e-11 8.5e-11 9.2e-11 9.6e-11 9.5e-11 9.5e-11 9.3e-11
   11     6     1  1.3e-12 1.5e-12 1.7e-12 1.9e-12 2.2e-12 2.7e-12 3.5e-12 4.7e-12 5.9e-12 7.7e-12 9.1e-12 1.2e-11 1.3e-11 1.7e-11
   12     6     2  1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.4e-11 1.5e-11 1.6e-11 1.9e-11 2.1e-11 2.6e-11
   13     6     3  1.7e-11 1.9e-11 2.0e-11 2.0e-11 2.2e-11 2.4e-11 2.7e-11 3.2e-11 3.6e-11 4.3e-11 4.8e-11 5.5e-11 5.9e-11 6.8e-11
   14     6     4  8.2e-11 9.0e-11 9.3e-11 9.2e-11 9.0e-11 8.8e-11 8.8e-11 8.8e-11 8.9e-11 9.2e-11 9.5e-11 1.1e-10 1.2e-10 1.4e-10
   15     6     5  8.7e-11 8.7e-11 8.3e-11 8.0e-11 7.8e-11 7.8e-11 7.9e-11 8.2e-11 8.6e-11 9.1e-11 9.6e-11 9.5e-11 9.5e-11 9.3e-11
   16     7     1  9.9e-13 1.1e-12 1.1e-12 1.1e-12 1.2e-12 1.3e-12 1.5e-12 1.7e-12 1.8e-12 2.1e-12 2.3e-12 2.9e-12 3.2e-12 4.0e-12
   17     7     2  2.1e-12 2.5e-12 3.0e-12 3.3e-12 4.0e-12 4.9e-12 6.3e-12 8.8e-12 1.1e-11 1.5e-11 1.8e-11 2.3e-11 2.6e-11 3.4e-11
   18     7     3  1.3e-11 1.3e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.6e-11 1.7e-11 1.9e-11 2.3e-11 2.5e-11 3.1e-11
   19     7     4  1.6e-11 2.0e-11 2.2e-11 2.3e-11 2.5e-11 2.7e-11 3.0e-11 3.5e-11 4.0e-11 4.7e-11 5.2e-11 5.9e-11 6.3e-11 7.3e-11
   20     7     5  8.2e-11 9.0e-11 9.4e-11 9.4e-11 9.1e-11 8.9e-11 8.8e-11 8.8e-11 8.9e-11 9.2e-11 9.6e-11 1.1e-10 1.2e-10 1.4e-10
   21     7     6  6.4e-11 7.8e-11 8.2e-11 8.1e-11 8.0e-11 8.0e-11 8.1e-11 8.4e-11 8.7e-11 9.2e-11 9.6e-11 9.5e-11 9.5e-11 9.3e-11
   22     8     1  1.4e-13 1.8e-13 2.3e-13 2.7e-13 3.6e-13 4.8e-13 7.1e-13 1.2e-12 1.7e-12 2.6e-12 3.5e-12 4.8e-12 5.6e-12 8.0e-12
   23     8     2  1.6e-12 1.7e-12 1.9e-12 1.9e-12 2.1e-12 2.3e-12 2.6e-12 3.0e-12 3.4e-12 4.2e-12 4.8e-12 5.9e-12 6.6e-12 8.3e-12
   24     8     3  2.8e-12 3.5e-12 4.1e-12 4.5e-12 5.4e-12 6.4e-12 8.0e-12 1.1e-11 1.4e-11 1.8e-11 2.2e-11 2.8e-11 3.2e-11 4.1e-11
   25     8     4  1.4e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.8e-11 2.0e-11 2.5e-11 2.7e-11 3.4e-11
   26     8     5  1.8e-11 2.2e-11 2.5e-11 2.7e-11 2.9e-11 3.1e-11 3.4e-11 3.9e-11 4.3e-11 4.9e-11 5.5e-11 6.2e-11 6.6e-11 7.7e-11
   27     8     6  8.5e-11 9.4e-11 9.8e-11 9.7e-11 9.3e-11 9.0e-11 8.8e-11 8.8e-11 8.9e-11 9.2e-11 9.6e-11 1.1e-10 1.2e-10 1.4e-10
   28     8     7  4.9e-11 6.9e-11 8.1e-11 8.2e-11 8.2e-11 8.2e-11 8.4e-11 8.5e-11 8.9e-11 9.3e-11 9.7e-11 9.6e-11 9.6e-11 9.4e-11
   29     9     1  1.7e-13 1.6e-13 1.7e-13 1.9e-13 2.2e-13 2.6e-13 3.3e-13 4.5e-13 5.7e-13 8.0e-13 9.8e-13 1.3e-12 1.5e-12 2.2e-12
   30     9     2  3.8e-13 4.2e-13 4.9e-13 5.6e-13 7.3e-13 9.5e-13 1.4e-12 2.3e-12 3.2e-12 5.2e-12 6.9e-12 9.6e-12 1.1e-11 1.6e-11
   31     9     3  2.4e-12 2.4e-12 2.4e-12 2.4e-12 2.6e-12 2.8e-12 3.1e-12 3.6e-12 4.2e-12 5.1e-12 6.0e-12 7.4e-12 8.2e-12 1.0e-11
   32     9     4  4.6e-12 4.9e-12 5.5e-12 5.9e-12 6.9e-12 7.9e-12 9.7e-12 1.3e-11 1.6e-11 2.1e-11 2.5e-11 3.1e-11 3.5e-11 4.5e-11
   33     9     5  1.7e-11 1.7e-11 1.7e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.7e-11 1.9e-11 2.1e-11 2.5e-11 2.8e-11 3.5e-11
   34     9     6  2.5e-11 2.7e-11 3.0e-11 3.1e-11 3.3e-11 3.5e-11 3.8e-11 4.2e-11 4.6e-11 5.2e-11 5.7e-11 6.5e-11 6.9e-11 8.0e-11
   35     9     7  1.0e-10 1.0e-10 1.0e-10 1.0e-10 9.5e-11 9.2e-11 8.9e-11 8.8e-11 8.9e-11 9.2e-11 9.6e-11 1.1e-10 1.2e-10 1.5e-10
   36     9     8  5.5e-11 7.0e-11 8.3e-11 8.5e-11 8.5e-11 8.5e-11 8.5e-11 8.8e-11 9.0e-11 9.5e-11 9.8e-11 9.6e-11 9.6e-11 9.5e-11
   37    10     1  4.3e-14 4.5e-14 4.9e-14 5.4e-14 6.9e-14 9.4e-14 1.5e-13 2.8e-13 4.5e-13 8.3e-13 1.2e-12 1.8e-12 2.2e-12 3.6e-12
   38    10     2  3.2e-13 3.2e-13 3.3e-13 3.5e-13 4.1e-13 4.9e-13 6.2e-13 8.8e-13 1.1e-12 1.7e-12 2.2e-12 2.9e-12 3.4e-12 4.8e-12
   39    10     3  6.2e-13 6.5e-13 7.4e-13 8.3e-13 1.0e-12 1.3e-12 1.9e-12 3.0e-12 4.1e-12 6.5e-12 8.6e-12 1.2e-11 1.4e-11 2.0e-11
   40    10     4  2.8e-12 2.8e-12 2.8e-12 2.8e-12 3.0e-12 3.2e-12 3.5e-12 4.1e-12 4.6e-12 5.7e-12 6.7e-12 8.2e-12 9.0e-12 1.2e-11
   41    10     5  6.4e-12 6.5e-12 7.0e-12 7.4e-12 8.4e-12 9.5e-12 1.1e-11 1.5e-11 1.8e-11 2.3e-11 2.7e-11 3.4e-11 3.7e-11 4.9e-11
   42    10     6  1.8e-11 1.8e-11 1.8e-11 1.7e-11 1.7e-11 1.7e-11 1.7e-11 1.7e-11 1.8e-11 1.9e-11 2.2e-11 2.6e-11 2.9e-11 3.6e-11
   43    10     7  3.1e-11 3.2e-11 3.4e-11 3.5e-11 3.7e-11 3.9e-11 4.1e-11 4.6e-11 4.9e-11 5.5e-11 6.0e-11 6.7e-11 7.2e-11 8.3e-11
